# Renewables.ninja Weather (Point API) - -32.584, 26.601 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Africa/Johannesburg, t2m in ºC, prectotland in mm/h, swgdn in W/m², swtdn in W/m², cldtot in fraction
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "t2m": "\u00baC", "prectotland": "mm/h", "swgdn": "W/m\u00b2", "swtdn": "W/m\u00b2", "cldtot": "fraction"}, "params": {"local_time": true, "header": true, "lat": "-32.58408641596155", "lon": "26.60120807735355", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": false, "var_snomas": false, "var_rhoa": false, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,t2m,prectotland,swgdn,swtdn,cldtot
2019-08-09 22:00,2019-08-10 00:00,3.911,0,0,0,0
2019-08-09 23:00,2019-08-10 01:00,3.785,0,0,0,0
2019-08-10 00:00,2019-08-10 02:00,3.758,0,0,0,0
2019-08-10 01:00,2019-08-10 03:00,3.767,0,0,0,0
2019-08-10 02:00,2019-08-10 04:00,3.775,0,0,0,0
2019-08-10 03:00,2019-08-10 05:00,3.870,0,0,0,0
2019-08-10 04:00,2019-08-10 06:00,3.986,0,0.283,0.929,0
2019-08-10 05:00,2019-08-10 07:00,5.915,0,98.907,155.756,0
2019-08-10 06:00,2019-08-10 08:00,9.625,0,303.581,405.900,0
2019-08-10 07:00,2019-08-10 09:00,13.987,0,488.860,615.136,0
2019-08-10 08:00,2019-08-10 10:00,18.621,0,628.434,769.214,0
2019-08-10 09:00,2019-08-10 11:00,21.358,0,709.156,857.585,0
2019-08-10 10:00,2019-08-10 12:00,22.992,0,723.776,874.399,0
2019-08-10 11:00,2019-08-10 13:00,24.034,0,671.394,818.482,0
2019-08-10 12:00,2019-08-10 14:00,24.403,0,555.152,693.427,0
2019-08-10 13:00,2019-08-10 15:00,23.988,0,387.445,507.911,0
2019-08-10 14:00,2019-08-10 16:00,20.752,0,184.420,274.592,0
2019-08-10 15:00,2019-08-10 17:00,15.077,0,18.535,39.445,0
2019-08-10 16:00,2019-08-10 18:00,13.559,0,0,0,0
2019-08-10 17:00,2019-08-10 19:00,13.362,0,0,0,0
2019-08-10 18:00,2019-08-10 20:00,13.029,0,0,0,0
2019-08-10 19:00,2019-08-10 21:00,12.540,0,0,0,0
2019-08-10 20:00,2019-08-10 22:00,12.002,0,0,0,0
2019-08-10 21:00,2019-08-10 23:00,11.483,0,0,0,0
2019-08-10 22:00,2019-08-11 00:00,10.484,0,0,0,0
2019-08-10 23:00,2019-08-11 01:00,9.479,0,0,0,0
2019-08-11 00:00,2019-08-11 02:00,8.837,0,0,0,0
2019-08-11 01:00,2019-08-11 03:00,8.154,0,0,0,0
2019-08-11 02:00,2019-08-11 04:00,7.449,0,0,0,0
2019-08-11 03:00,2019-08-11 05:00,6.883,0,0,0,0
2019-08-11 04:00,2019-08-11 06:00,6.187,0,0.327,1.247,0
2019-08-11 05:00,2019-08-11 07:00,7.509,0,92.764,159.818,0
2019-08-11 06:00,2019-08-11 08:00,10.856,0,289.053,410.354,0
2019-08-11 07:00,2019-08-11 09:00,14.441,0,471.329,619.904,0
2019-08-11 08:00,2019-08-11 10:00,16.818,0,611.215,774.331,0
2019-08-11 09:00,2019-08-11 11:00,18.529,0,692.705,862.835,0
2019-08-11 10:00,2019-08-11 12:00,19.709,0,709.271,879.740,0
2019-08-11 11:00,2019-08-11 13:00,20.543,0,659.253,823.615,0
2019-08-11 12:00,2019-08-11 14:00,21.000,0,546.167,698.336,0
2019-08-11 13:00,2019-08-11 15:00,20.651,0,382.940,512.670,0
2019-08-11 14:00,2019-08-11 16:00,18.352,0,186.149,278.908,0.055
2019-08-11 15:00,2019-08-11 17:00,12.106,0,19.065,41.569,0.486
2019-08-11 16:00,2019-08-11 18:00,9.578,0,0,0,0.316
2019-08-11 17:00,2019-08-11 19:00,7.883,0,0,0,0.013
2019-08-11 18:00,2019-08-11 20:00,6.619,0,0,0,0.059
2019-08-11 19:00,2019-08-11 21:00,6.061,0.001,0,0,0.171
2019-08-11 20:00,2019-08-11 22:00,6.200,0.002,0,0,0.371
2019-08-11 21:00,2019-08-11 23:00,6.554,0.003,0,0,0.472
2019-08-11 22:00,2019-08-12 00:00,6.607,0.003,0,0,0.519
2019-08-11 23:00,2019-08-12 01:00,6.647,0.004,0,0,0.526
2019-08-12 00:00,2019-08-12 02:00,6.720,0.002,0,0,0.417
2019-08-12 01:00,2019-08-12 03:00,5.867,0.002,0,0,0.361
2019-08-12 02:00,2019-08-12 04:00,5.017,0.001,0,0,0.248
2019-08-12 03:00,2019-08-12 05:00,4.836,0,0,0,0.265
2019-08-12 04:00,2019-08-12 06:00,4.470,0.001,0.391,1.620,0.496
2019-08-12 05:00,2019-08-12 07:00,5.116,0,65.576,163.897,0.769
2019-08-12 06:00,2019-08-12 08:00,6.964,0,249.436,414.866,0.470
2019-08-12 07:00,2019-08-12 09:00,9.657,0,464.288,624.904,0.057
2019-08-12 08:00,2019-08-12 10:00,11.895,0,610.261,779.464,0.006
2019-08-12 09:00,2019-08-12 11:00,13.569,0,688.363,868.335,0.004
2019-08-12 10:00,2019-08-12 12:00,14.845,0,704.555,885.149,0.003
2019-08-12 11:00,2019-08-12 13:00,15.727,0,654.966,828.888,0.002
2019-08-12 12:00,2019-08-12 14:00,16.040,0,544.608,703.427,0.001
2019-08-12 13:00,2019-08-12 15:00,15.669,0,383.029,517.361,0.001
2019-08-12 14:00,2019-08-12 16:00,14.460,0,188.036,283.238,0.006
2019-08-12 15:00,2019-08-12 17:00,10.196,0,21.350,43.775,0.021
2019-08-12 16:00,2019-08-12 18:00,7.724,0,0,0,0.059
2019-08-12 17:00,2019-08-12 19:00,6.664,0,0,0,0.163
2019-08-12 18:00,2019-08-12 20:00,5.849,0,0,0,0.144
2019-08-12 19:00,2019-08-12 21:00,5.609,0,0,0,0.551
2019-08-12 20:00,2019-08-12 22:00,5.816,0,0,0,0.831
2019-08-12 21:00,2019-08-12 23:00,5.488,0,0,0,0.838
2019-08-12 22:00,2019-08-13 00:00,4.708,0,0,0,0.629
2019-08-12 23:00,2019-08-13 01:00,3.799,0,0,0,0.383
2019-08-13 00:00,2019-08-13 02:00,3.203,0,0,0,0.259
2019-08-13 01:00,2019-08-13 03:00,2.685,0,0,0,0.156
2019-08-13 02:00,2019-08-13 04:00,2.425,0,0,0,0.166
2019-08-13 03:00,2019-08-13 05:00,2.417,0.001,0,0,0.184
2019-08-13 04:00,2019-08-13 06:00,2.327,0.001,0.420,2.053,0.182
2019-08-13 05:00,2019-08-13 07:00,4.357,0.001,82.509,168.062,0.176
2019-08-13 06:00,2019-08-13 08:00,7.816,0,262.172,419.491,0.043
2019-08-13 07:00,2019-08-13 09:00,11.617,0,475.891,629.787,0
2019-08-13 08:00,2019-08-13 10:00,15.370,0,613.938,784.714,0
2019-08-13 09:00,2019-08-13 11:00,17.872,0,693.546,873.603,0
2019-08-13 10:00,2019-08-13 12:00,19.297,0,710.583,890.509,0
2019-08-13 11:00,2019-08-13 13:00,20.002,0,661.288,834.255,0
2019-08-13 12:00,2019-08-13 14:00,20.068,0,548.371,708.586,0
2019-08-13 13:00,2019-08-13 15:00,19.455,0,385.706,522.123,0
2019-08-13 14:00,2019-08-13 16:00,17.671,0,190.105,287.613,0
2019-08-13 15:00,2019-08-13 17:00,12.085,0,22.434,46.071,0
2019-08-13 16:00,2019-08-13 18:00,9.665,0,0,0,0
2019-08-13 17:00,2019-08-13 19:00,9.005,0,0,0,0
2019-08-13 18:00,2019-08-13 20:00,9.015,0,0,0,0
2019-08-13 19:00,2019-08-13 21:00,8.955,0,0,0,0
2019-08-13 20:00,2019-08-13 22:00,7.953,0,0,0,0
2019-08-13 21:00,2019-08-13 23:00,6.643,0,0,0,0
2019-08-13 22:00,2019-08-14 00:00,5.601,0,0,0,0
2019-08-13 23:00,2019-08-14 01:00,4.964,0,0,0,0
2019-08-14 00:00,2019-08-14 02:00,4.503,0,0,0,0
2019-08-14 01:00,2019-08-14 03:00,4.119,0,0,0,0
2019-08-14 02:00,2019-08-14 04:00,3.865,0,0,0,0
2019-08-14 03:00,2019-08-14 05:00,3.730,0,0,0,0
2019-08-14 04:00,2019-08-14 06:00,3.734,0,0.794,2.546,0
2019-08-14 05:00,2019-08-14 07:00,6.355,0,104.565,172.260,0
2019-08-14 06:00,2019-08-14 08:00,10.531,0,305.274,424.125,0
2019-08-14 07:00,2019-08-14 09:00,13.740,0,487.290,634.904,0
2019-08-14 08:00,2019-08-14 10:00,15.275,0,623.441,789.988,0
2019-08-14 09:00,2019-08-14 11:00,16.711,0,702.700,879.085,0
2019-08-14 10:00,2019-08-14 12:00,18.152,0,718.912,896.009,0
2019-08-14 11:00,2019-08-14 13:00,18.870,0,666.641,839.638,0.001
2019-08-14 12:00,2019-08-14 14:00,18.752,0,551.632,713.719,0.001
2019-08-14 13:00,2019-08-14 15:00,17.942,0,385.418,526.990,0.002
2019-08-14 14:00,2019-08-14 16:00,16.386,0,189.034,292.054,0.004
2019-08-14 15:00,2019-08-14 17:00,11.958,0,22.637,48.442,0.005
2019-08-14 16:00,2019-08-14 18:00,9.420,0,0,0,0.005
2019-08-14 17:00,2019-08-14 19:00,8.518,0,0,0,0.005
2019-08-14 18:00,2019-08-14 20:00,8.087,0.001,0,0,0.030
2019-08-14 19:00,2019-08-14 21:00,7.723,0.001,0,0,0.207
2019-08-14 20:00,2019-08-14 22:00,7.271,0.002,0,0,0.403
2019-08-14 21:00,2019-08-14 23:00,7.071,0.003,0,0,0.477
2019-08-14 22:00,2019-08-15 00:00,7.070,0.002,0,0,0.421
2019-08-14 23:00,2019-08-15 01:00,6.478,0.001,0,0,0.271
2019-08-15 00:00,2019-08-15 02:00,5.654,0,0,0,0.068
2019-08-15 01:00,2019-08-15 03:00,4.596,0,0,0,0.001
2019-08-15 02:00,2019-08-15 04:00,4.214,0,0,0,0.002
2019-08-15 03:00,2019-08-15 05:00,4.231,0,0,0,0.005
2019-08-15 04:00,2019-08-15 06:00,4.503,0,1.018,3.102,0
2019-08-15 05:00,2019-08-15 07:00,7.248,0,109.916,176.516,0
2019-08-15 06:00,2019-08-15 08:00,11.292,0,315.891,428.866,0.001
2019-08-15 07:00,2019-08-15 09:00,16.150,0,502.785,639.928,0
2019-08-15 08:00,2019-08-15 10:00,20.758,0,643.998,795.373,0
2019-08-15 09:00,2019-08-15 11:00,23.127,0,725.441,884.603,0
2019-08-15 10:00,2019-08-15 12:00,24.637,0,741.168,901.532,0
2019-08-15 11:00,2019-08-15 13:00,25.559,0,689.588,845.024,0
2019-08-15 12:00,2019-08-15 14:00,25.867,0,574.152,718.969,0
2019-08-15 13:00,2019-08-15 15:00,25.421,0,406.809,531.873,0
2019-08-15 14:00,2019-08-15 16:00,22.161,0,204.927,296.554,0
2019-08-15 15:00,2019-08-15 17:00,17.634,0,26.630,50.917,0
2019-08-15 16:00,2019-08-15 18:00,15.964,0,0,0,0
2019-08-15 17:00,2019-08-15 19:00,14.229,0,0,0,0
2019-08-15 18:00,2019-08-15 20:00,12.206,0,0,0,0
2019-08-15 19:00,2019-08-15 21:00,10.940,0,0,0,0
2019-08-15 20:00,2019-08-15 22:00,10.130,0,0,0,0
2019-08-15 21:00,2019-08-15 23:00,9.549,0,0,0,0
2019-08-15 22:00,2019-08-16 00:00,9.175,0,0,0,0
2019-08-15 23:00,2019-08-16 01:00,9.287,0,0,0,0
2019-08-16 00:00,2019-08-16 02:00,9.661,0,0,0,0
2019-08-16 01:00,2019-08-16 03:00,9.988,0,0,0,0
2019-08-16 02:00,2019-08-16 04:00,10.378,0,0,0,0
2019-08-16 03:00,2019-08-16 05:00,10.603,0,0,0,0
2019-08-16 04:00,2019-08-16 06:00,10.764,0,1.130,3.720,0
2019-08-16 05:00,2019-08-16 07:00,12.426,0,104.429,180.833,0
2019-08-16 06:00,2019-08-16 08:00,15.949,0,300.518,433.579,0
2019-08-16 07:00,2019-08-16 09:00,20.327,0,478.918,644.946,0
2019-08-16 08:00,2019-08-16 10:00,24.251,0,612.693,800.738,0
2019-08-16 09:00,2019-08-16 11:00,26.622,0,688.551,890.127,0
2019-08-16 10:00,2019-08-16 12:00,27.336,0,701.977,907.149,0
2019-08-16 11:00,2019-08-16 13:00,27.006,0,648.319,850.524,0
2019-08-16 12:00,2019-08-16 14:00,25.588,0,533.147,724.219,0
2019-08-16 13:00,2019-08-16 15:00,23.195,0,370.762,536.873,0
2019-08-16 14:00,2019-08-16 16:00,19.881,0,180.446,301.064,0
2019-08-16 15:00,2019-08-16 17:00,15.626,0,22.470,53.466,0.003
2019-08-16 16:00,2019-08-16 18:00,12.409,0,0,0,0.007
2019-08-16 17:00,2019-08-16 19:00,10.724,0.003,0,0,0.159
2019-08-16 18:00,2019-08-16 20:00,10.486,0.015,0,0,0.554
2019-08-16 19:00,2019-08-16 21:00,10.515,0.024,0,0,0.686
2019-08-16 20:00,2019-08-16 22:00,10.280,0.030,0,0,0.695
2019-08-16 21:00,2019-08-16 23:00,9.811,0.031,0,0,0.699
2019-08-16 22:00,2019-08-17 00:00,9.701,0.040,0,0,0.662
2019-08-16 23:00,2019-08-17 01:00,9.283,0.075,0,0,0.737
2019-08-17 00:00,2019-08-17 02:00,9.236,0.100,0,0,0.707
2019-08-17 01:00,2019-08-17 03:00,8.946,0.105,0,0,0.639
2019-08-17 02:00,2019-08-17 04:00,8.681,0.127,0,0,0.629
2019-08-17 03:00,2019-08-17 05:00,8.650,0.136,0,0,0.777
2019-08-17 04:00,2019-08-17 06:00,8.889,0.121,0.318,4.406,0.887
2019-08-17 05:00,2019-08-17 07:00,9.110,0.099,21.452,185.191,0.889
2019-08-17 06:00,2019-08-17 08:00,9.635,0.087,63.458,438.387,0.841
2019-08-17 07:00,2019-08-17 09:00,10.471,0.077,143.516,650.178,0.823
2019-08-17 08:00,2019-08-17 10:00,11.460,0.067,213.848,806.147,0.711
2019-08-17 09:00,2019-08-17 11:00,12.836,0.053,352.397,895.627,0.547
2019-08-17 10:00,2019-08-17 12:00,14.485,0.034,490.751,912.691,0.254
2019-08-17 11:00,2019-08-17 13:00,16.037,0.028,579.432,856.047,0.107
2019-08-17 12:00,2019-08-17 14:00,16.836,0.023,509.018,729.488,0.080
2019-08-17 13:00,2019-08-17 15:00,16.785,0.020,361.083,541.782,0.067
2019-08-17 14:00,2019-08-17 16:00,15.651,0.017,181.197,305.630,0.050
2019-08-17 15:00,2019-08-17 17:00,12.304,0.017,24.268,56.109,0.076
2019-08-17 16:00,2019-08-17 18:00,9.972,0.020,0,0,0.148
2019-08-17 17:00,2019-08-17 19:00,9.118,0.022,0,0,0.318
2019-08-17 18:00,2019-08-17 20:00,8.793,0.022,0,0,0.413
2019-08-17 19:00,2019-08-17 21:00,8.708,0.021,0,0,0.494
2019-08-17 20:00,2019-08-17 22:00,8.748,0.017,0,0,0.457
2019-08-17 21:00,2019-08-17 23:00,8.743,0.012,0,0,0.379
2019-08-17 22:00,2019-08-18 00:00,8.700,0.007,0,0,0.264
2019-08-17 23:00,2019-08-18 01:00,8.643,0.004,0,0,0.127
2019-08-18 00:00,2019-08-18 02:00,8.714,0.003,0,0,0.073
2019-08-18 01:00,2019-08-18 03:00,8.925,0.002,0,0,0.098
2019-08-18 02:00,2019-08-18 04:00,9.179,0.001,0,0,0.056
2019-08-18 03:00,2019-08-18 05:00,9.440,0.001,0,0,0.014
2019-08-18 04:00,2019-08-18 06:00,9.700,0.001,1.500,5.158,0
2019-08-18 05:00,2019-08-18 07:00,12.305,0,105.007,189.606,0
2019-08-18 06:00,2019-08-18 08:00,16.368,0,299.670,443.216,0
2019-08-18 07:00,2019-08-18 09:00,21.073,0,480.128,655.428,0
2019-08-18 08:00,2019-08-18 10:00,25.466,0,618.198,811.647,0
2019-08-18 09:00,2019-08-18 11:00,27.375,0,698.231,901.377,0
2019-08-18 10:00,2019-08-18 12:00,28.222,0,714.154,918.417,0.004
2019-08-18 11:00,2019-08-18 13:00,28.585,0,662.851,861.657,0.029
2019-08-18 12:00,2019-08-18 14:00,28.520,0,548.360,734.878,0.095
2019-08-18 13:00,2019-08-18 15:00,27.918,0,384.230,546.892,0.213
2019-08-18 14:00,2019-08-18 16:00,25.937,0,189.678,310.255,0.329
2019-08-18 15:00,2019-08-18 17:00,21.050,0,23.160,58.837,0.306
2019-08-18 16:00,2019-08-18 18:00,19.053,0,0,0,0.267
2019-08-18 17:00,2019-08-18 19:00,18.127,0,0,0,0.274
2019-08-18 18:00,2019-08-18 20:00,16.812,0,0,0,0.275
2019-08-18 19:00,2019-08-18 21:00,15.084,0,0,0,0.288
2019-08-18 20:00,2019-08-18 22:00,13.464,0,0,0,0.247
2019-08-18 21:00,2019-08-18 23:00,12.085,0,0,0,0.266
2019-08-18 22:00,2019-08-19 00:00,11.169,0.002,0,0,0.378
2019-08-18 23:00,2019-08-19 01:00,10.704,0.005,0,0,0.339
2019-08-19 00:00,2019-08-19 02:00,10.216,0.010,0,0,0.494
2019-08-19 01:00,2019-08-19 03:00,10.628,0.019,0,0,0.677
2019-08-19 02:00,2019-08-19 04:00,10.751,0.024,0,0,0.719
2019-08-19 03:00,2019-08-19 05:00,10.353,0.020,0,0,0.676
2019-08-19 04:00,2019-08-19 06:00,9.766,0.011,0.593,5.977,0.643
2019-08-19 05:00,2019-08-19 07:00,9.511,0.007,47.126,194.054,0.455
2019-08-19 06:00,2019-08-19 08:00,10.255,0.005,223.175,448.103,0.167
2019-08-19 07:00,2019-08-19 09:00,11.897,0.005,441.942,660.696,0.113
2019-08-19 08:00,2019-08-19 10:00,13.541,0.004,592.461,817.147,0.101
2019-08-19 09:00,2019-08-19 11:00,14.971,0.004,701.275,907.127,0.022
2019-08-19 10:00,2019-08-19 12:00,15.897,0.003,725.104,924.051,0.024
2019-08-19 11:00,2019-08-19 13:00,16.354,0.002,675.791,867.180,0.022
2019-08-19 12:00,2019-08-19 14:00,16.387,0.001,563.286,740.238,0.016
2019-08-19 13:00,2019-08-19 15:00,15.859,0,405.779,551.892,0.010
2019-08-19 14:00,2019-08-19 16:00,14.584,0,209.818,314.960,0.026
2019-08-19 15:00,2019-08-19 17:00,12.038,0,31.345,61.660,0.008
2019-08-19 16:00,2019-08-19 18:00,9.013,0,0,0,0.004
2019-08-19 17:00,2019-08-19 19:00,7.329,0,0,0,0.002
2019-08-19 18:00,2019-08-19 20:00,6.200,0,0,0,0.002
2019-08-19 19:00,2019-08-19 21:00,5.393,0,0,0,0.003
2019-08-19 20:00,2019-08-19 22:00,4.868,0,0,0,0.020
2019-08-19 21:00,2019-08-19 23:00,4.554,0,0,0,0.090
2019-08-19 22:00,2019-08-20 00:00,4.368,0,0,0,0.191
2019-08-19 23:00,2019-08-20 01:00,4.398,0,0,0,0.368
2019-08-20 00:00,2019-08-20 02:00,4.744,0,0,0,0.517
2019-08-20 01:00,2019-08-20 03:00,5.148,0.001,0,0,0.662
2019-08-20 02:00,2019-08-20 04:00,5.422,0.001,0,0,0.732
2019-08-20 03:00,2019-08-20 05:00,5.554,0.001,0,0,0.687
2019-08-20 04:00,2019-08-20 06:00,5.454,0.001,1.024,6.871,0.594
2019-08-20 05:00,2019-08-20 07:00,6.165,0,69.503,198.560,0.466
2019-08-20 06:00,2019-08-20 08:00,8.401,0,253.626,453.045,0.121
2019-08-20 07:00,2019-08-20 09:00,11.316,0,482.408,665.970,0.038
2019-08-20 08:00,2019-08-20 10:00,13.942,0,628.146,822.689,0.007
2019-08-20 09:00,2019-08-20 11:00,15.999,0,716.437,912.669,0
2019-08-20 10:00,2019-08-20 12:00,17.619,0,732.102,929.824,0
2019-08-20 11:00,2019-08-20 13:00,18.717,0,680.973,872.907,0
2019-08-20 12:00,2019-08-20 14:00,19.138,0,567.866,745.738,0
2019-08-20 13:00,2019-08-20 15:00,18.750,0,403.955,556.934,0
2019-08-20 14:00,2019-08-20 16:00,17.505,0,207.339,319.651,0
2019-08-20 15:00,2019-08-20 17:00,13.383,0,31.101,64.574,0
2019-08-20 16:00,2019-08-20 18:00,10.482,0,0,0,0
2019-08-20 17:00,2019-08-20 19:00,9.131,0,0,0,0
2019-08-20 18:00,2019-08-20 20:00,8.012,0,0,0,0
2019-08-20 19:00,2019-08-20 21:00,7.184,0,0,0,0
2019-08-20 20:00,2019-08-20 22:00,6.583,0,0,0,0.001
2019-08-20 21:00,2019-08-20 23:00,6.166,0,0,0,0.004
2019-08-20 22:00,2019-08-21 00:00,5.867,0,0,0,0
2019-08-20 23:00,2019-08-21 01:00,5.645,0,0,0,0
2019-08-21 00:00,2019-08-21 02:00,5.452,0,0,0,0
2019-08-21 01:00,2019-08-21 03:00,5.264,0,0,0,0
2019-08-21 02:00,2019-08-21 04:00,5.094,0,0,0,0
2019-08-21 03:00,2019-08-21 05:00,4.966,0,0,0,0
2019-08-21 04:00,2019-08-21 06:00,4.863,0,2.636,7.834,0
2019-08-21 05:00,2019-08-21 07:00,7.960,0,120.969,203.070,0
2019-08-21 06:00,2019-08-21 08:00,12.693,0,324.540,457.999,0
2019-08-21 07:00,2019-08-21 09:00,17.199,0,509.493,671.220,0
2019-08-21 08:00,2019-08-21 10:00,20.771,0,649.846,828.397,0
2019-08-21 09:00,2019-08-21 11:00,22.853,0,732.552,918.419,0
2019-08-21 10:00,2019-08-21 12:00,24.334,0,749.363,935.691,0
2019-08-21 11:00,2019-08-21 13:00,25.223,0,698.773,878.566,0
2019-08-21 12:00,2019-08-21 14:00,25.488,0,585.780,751.238,0
2019-08-21 13:00,2019-08-21 15:00,25.051,0,419.451,562.184,0
2019-08-21 14:00,2019-08-21 16:00,23.218,0,218.381,324.410,0
2019-08-21 15:00,2019-08-21 17:00,19.779,0,34.402,67.593,0
2019-08-21 16:00,2019-08-21 18:00,17.628,0,0,0,0
2019-08-21 17:00,2019-08-21 19:00,15.351,0,0,0,0
2019-08-21 18:00,2019-08-21 20:00,13.167,0,0,0,0
2019-08-21 19:00,2019-08-21 21:00,11.486,0,0,0,0
2019-08-21 20:00,2019-08-21 22:00,10.668,0,0,0,0
2019-08-21 21:00,2019-08-21 23:00,10.289,0,0,0,0
2019-08-21 22:00,2019-08-22 00:00,10.146,0,0,0,0
2019-08-21 23:00,2019-08-22 01:00,10.163,0,0,0,0
2019-08-22 00:00,2019-08-22 02:00,10.187,0,0,0,0
2019-08-22 01:00,2019-08-22 03:00,10.263,0,0,0,0.010
2019-08-22 02:00,2019-08-22 04:00,10.372,0,0,0,0.135
2019-08-22 03:00,2019-08-22 05:00,10.344,0,0,0,0.455
2019-08-22 04:00,2019-08-22 06:00,10.329,0,3.095,8.871,0.807
2019-08-22 05:00,2019-08-22 07:00,12.793,0,100.041,207.678,0.932
2019-08-22 06:00,2019-08-22 08:00,15.868,0,261.979,463.008,0.934
2019-08-22 07:00,2019-08-22 09:00,19.542,0,402.385,676.629,0.932
2019-08-22 08:00,2019-08-22 10:00,23.030,0,416.508,833.939,0.911
2019-08-22 09:00,2019-08-22 11:00,25.025,0,521.381,924.169,0.651
2019-08-22 10:00,2019-08-22 12:00,26.831,0,705.262,941.460,0.195
2019-08-22 11:00,2019-08-22 13:00,27.748,0,701.817,884.316,0
2019-08-22 12:00,2019-08-22 14:00,27.856,0,585.787,756.738,0
2019-08-22 13:00,2019-08-22 15:00,27.235,0,413.183,567.434,0
2019-08-22 14:00,2019-08-22 16:00,24.464,0,213.755,329.172,0
2019-08-22 15:00,2019-08-22 17:00,19.556,0,34.250,70.690,0
2019-08-22 16:00,2019-08-22 18:00,17.885,0,0,0,0
2019-08-22 17:00,2019-08-22 19:00,16.539,0,0,0,0.001
2019-08-22 18:00,2019-08-22 20:00,15.709,0,0,0,0.063
2019-08-22 19:00,2019-08-22 21:00,15.699,0,0,0,0.491
2019-08-22 20:00,2019-08-22 22:00,15.415,0,0,0,0.863
2019-08-22 21:00,2019-08-22 23:00,14.668,0,0,0,0.587
2019-08-22 22:00,2019-08-23 00:00,13.309,0.001,0,0,0.034
2019-08-22 23:00,2019-08-23 01:00,12.133,0.001,0,0,0.007
2019-08-23 00:00,2019-08-23 02:00,11.083,0.001,0,0,0.011
2019-08-23 01:00,2019-08-23 03:00,10.119,0.001,0,0,0.013
2019-08-23 02:00,2019-08-23 04:00,9.232,0.001,0,0,0.014
2019-08-23 03:00,2019-08-23 05:00,8.555,0.001,0,0,0.015
2019-08-23 04:00,2019-08-23 06:00,8.022,0,3.400,9.983,0.034
2019-08-23 05:00,2019-08-23 07:00,10.588,0,125.052,212.314,0.163
2019-08-23 06:00,2019-08-23 08:00,15.466,0,328.025,468.079,0.393
2019-08-23 07:00,2019-08-23 09:00,19.851,0,512.493,682.012,0.620
2019-08-23 08:00,2019-08-23 10:00,24.307,0,650.337,839.689,0.701
2019-08-23 09:00,2019-08-23 11:00,26.224,0,731.767,930.169,0.623
2019-08-23 10:00,2019-08-23 12:00,27.254,0,751.018,947.233,0.498
2019-08-23 11:00,2019-08-23 13:00,27.749,0,703.281,889.949,0.397
2019-08-23 12:00,2019-08-23 14:00,27.640,0,588.717,762.261,0.339
2019-08-23 13:00,2019-08-23 15:00,26.830,0,423.326,572.684,0.220
2019-08-23 14:00,2019-08-23 16:00,24.616,0,222.739,334.056,0.149
2019-08-23 15:00,2019-08-23 17:00,18.715,0,37.337,73.880,0.013
2019-08-23 16:00,2019-08-23 18:00,15.348,0,0,0,0.002
2019-08-23 17:00,2019-08-23 19:00,14.128,0.001,0,0,0.007
2019-08-23 18:00,2019-08-23 20:00,13.320,0.001,0,0,0.007
2019-08-23 19:00,2019-08-23 21:00,12.633,0,0,0,0.003
2019-08-23 20:00,2019-08-23 22:00,12.029,0,0,0,0.002
2019-08-23 21:00,2019-08-23 23:00,11.691,0,0,0,0.001
2019-08-23 22:00,2019-08-24 00:00,11.656,0,0,0,0.001
2019-08-23 23:00,2019-08-24 01:00,11.787,0,0,0,0.004
2019-08-24 00:00,2019-08-24 02:00,11.899,0,0,0,0.016
2019-08-24 01:00,2019-08-24 03:00,11.901,0,0,0,0.090
2019-08-24 02:00,2019-08-24 04:00,11.833,0,0,0,0.184
2019-08-24 03:00,2019-08-24 05:00,11.770,0,0,0,0.188
2019-08-24 04:00,2019-08-24 06:00,11.756,0,4.398,11.168,0.057
2019-08-24 05:00,2019-08-24 07:00,13.771,0,135.918,217.001,0.001
2019-08-24 06:00,2019-08-24 08:00,17.405,0,343.195,473.145,0
2019-08-24 07:00,2019-08-24 09:00,22.511,0,528.774,687.493,0
2019-08-24 08:00,2019-08-24 10:00,25.680,0,668.867,845.322,0
2019-08-24 09:00,2019-08-24 11:00,26.960,0,748.124,935.919,0
2019-08-24 10:00,2019-08-24 12:00,27.946,0,765.706,953.210,0
2019-08-24 11:00,2019-08-24 13:00,28.546,0,715.265,895.839,0
2019-08-24 12:00,2019-08-24 14:00,28.654,0,599.484,767.780,0
2019-08-24 13:00,2019-08-24 15:00,28.188,0,432.743,577.934,0
2019-08-24 14:00,2019-08-24 16:00,26.412,0,230.657,338.931,0
2019-08-24 15:00,2019-08-24 17:00,20.519,0,40.685,77.181,0
2019-08-24 16:00,2019-08-24 18:00,17.647,0,0,0,0
2019-08-24 17:00,2019-08-24 19:00,16.713,0,0,0,0
2019-08-24 18:00,2019-08-24 20:00,16.133,0,0,0,0
2019-08-24 19:00,2019-08-24 21:00,15.772,0,0,0,0
2019-08-24 20:00,2019-08-24 22:00,15.316,0,0,0,0
2019-08-24 21:00,2019-08-24 23:00,14.363,0,0,0,0
2019-08-24 22:00,2019-08-25 00:00,13.394,0,0,0,0
