# Renewables.ninja Solar photovoltaic power (PV) (Point API) - -32.580, 26.559 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Africa/Johannesburg, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Africa/Johannesburg", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "-32.58044469633279", "lon": "26.559067500974685", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-06-11 04:00,2019-06-11 06:00,0,0,0,5.480
2019-06-11 05:00,2019-06-11 07:00,0.086,0.094,0.013,5.941
2019-06-11 06:00,2019-06-11 08:00,0.387,0.396,0.038,8.591
2019-06-11 07:00,2019-06-11 09:00,0.577,0.629,0.047,12.505
2019-06-11 08:00,2019-06-11 10:00,0.688,0.794,0.053,16.848
2019-06-11 09:00,2019-06-11 11:00,0.742,0.885,0.058,19.863
2019-06-11 10:00,2019-06-11 12:00,0.747,0.903,0.059,21.502
2019-06-11 11:00,2019-06-11 13:00,0.705,0.843,0.056,22.318
2019-06-11 12:00,2019-06-11 14:00,0.611,0.710,0.052,22.420
2019-06-11 13:00,2019-06-11 15:00,0.458,0.507,0.044,21.415
2019-06-11 14:00,2019-06-11 16:00,0.228,0.237,0.031,17.892
2019-06-11 15:00,2019-06-11 17:00,0,0.002,0.001,14.142
2019-06-11 16:00,2019-06-11 18:00,0,0,0,14.142
2019-06-11 17:00,2019-06-11 19:00,0,0,0,13.902
2019-06-11 18:00,2019-06-11 20:00,0,0,0,12.919
2019-06-11 19:00,2019-06-11 21:00,0,0,0,12.134
2019-06-11 20:00,2019-06-11 22:00,0,0,0,11.385
2019-06-11 21:00,2019-06-11 23:00,0,0,0,10.927
2019-06-11 22:00,2019-06-12 00:00,0,0,0,10.626
2019-06-11 23:00,2019-06-12 01:00,0,0,0,10.429
2019-06-12 00:00,2019-06-12 02:00,0,0,0,10.234
2019-06-12 01:00,2019-06-12 03:00,0,0,0,9.982
2019-06-12 02:00,2019-06-12 04:00,0,0,0,9.560
2019-06-12 03:00,2019-06-12 05:00,0,0,0,8.922
2019-06-12 04:00,2019-06-12 06:00,0,0,0,8.229
2019-06-12 05:00,2019-06-12 07:00,0.064,0.069,0.015,8.207
2019-06-12 06:00,2019-06-12 08:00,0.343,0.338,0.048,10.015
2019-06-12 07:00,2019-06-12 09:00,0.537,0.568,0.059,13.091
2019-06-12 08:00,2019-06-12 10:00,0.656,0.729,0.066,15.581
2019-06-12 09:00,2019-06-12 11:00,0.716,0.814,0.072,16.709
2019-06-12 10:00,2019-06-12 12:00,0.724,0.828,0.074,17.304
2019-06-12 11:00,2019-06-12 13:00,0.676,0.759,0.073,17.440
2019-06-12 12:00,2019-06-12 14:00,0.577,0.623,0.069,16.999
2019-06-12 13:00,2019-06-12 15:00,0.396,0.394,0.066,15.716
2019-06-12 14:00,2019-06-12 16:00,0.147,0.132,0.044,13.558
2019-06-12 15:00,2019-06-12 17:00,0,0.001,0.001,10.989
2019-06-12 16:00,2019-06-12 18:00,0,0,0,9.602
2019-06-12 17:00,2019-06-12 19:00,0,0,0,8.364
2019-06-12 18:00,2019-06-12 20:00,0,0,0,7.373
2019-06-12 19:00,2019-06-12 21:00,0,0,0,6.686
2019-06-12 20:00,2019-06-12 22:00,0,0,0,5.927
2019-06-12 21:00,2019-06-12 23:00,0,0,0,5.408
2019-06-12 22:00,2019-06-13 00:00,0,0,0,5.160
2019-06-12 23:00,2019-06-13 01:00,0,0,0,4.831
2019-06-13 00:00,2019-06-13 02:00,0,0,0,4.656
2019-06-13 01:00,2019-06-13 03:00,0,0,0,4.412
2019-06-13 02:00,2019-06-13 04:00,0,0,0,3.940
2019-06-13 03:00,2019-06-13 05:00,0,0,0,3.471
2019-06-13 04:00,2019-06-13 06:00,0,0,0,2.951
2019-06-13 05:00,2019-06-13 07:00,0.024,0.022,0.016,2.681
2019-06-13 06:00,2019-06-13 08:00,0.214,0.162,0.075,4.109
2019-06-13 07:00,2019-06-13 09:00,0.419,0.365,0.100,6.038
2019-06-13 08:00,2019-06-13 10:00,0.564,0.539,0.105,8.187
2019-06-13 09:00,2019-06-13 11:00,0.706,0.755,0.085,10.042
2019-06-13 10:00,2019-06-13 12:00,0.765,0.861,0.069,11.485
2019-06-13 11:00,2019-06-13 13:00,0.723,0.808,0.066,12.336
2019-06-13 12:00,2019-06-13 14:00,0.620,0.672,0.061,12.558
2019-06-13 13:00,2019-06-13 15:00,0.456,0.470,0.053,12.148
2019-06-13 14:00,2019-06-13 16:00,0.212,0.207,0.036,10.231
2019-06-13 15:00,2019-06-13 17:00,0,0.001,0.001,6.361
2019-06-13 16:00,2019-06-13 18:00,0,0,0,5.171
2019-06-13 17:00,2019-06-13 19:00,0,0,0,4.305
2019-06-13 18:00,2019-06-13 20:00,0,0,0,3.606
2019-06-13 19:00,2019-06-13 21:00,0,0,0,3.000
2019-06-13 20:00,2019-06-13 22:00,0,0,0,2.588
2019-06-13 21:00,2019-06-13 23:00,0,0,0,2.598
2019-06-13 22:00,2019-06-14 00:00,0,0,0,2.470
2019-06-13 23:00,2019-06-14 01:00,0,0,0,2.431
2019-06-14 00:00,2019-06-14 02:00,0,0,0,2.391
2019-06-14 01:00,2019-06-14 03:00,0,0,0,2.331
2019-06-14 02:00,2019-06-14 04:00,0,0,0,2.343
2019-06-14 03:00,2019-06-14 05:00,0,0,0,2.218
2019-06-14 04:00,2019-06-14 06:00,0,0,0,2.159
2019-06-14 05:00,2019-06-14 07:00,0.088,0.094,0.012,2.624
2019-06-14 06:00,2019-06-14 08:00,0.404,0.411,0.035,5.823
2019-06-14 07:00,2019-06-14 09:00,0.596,0.647,0.043,9.465
2019-06-14 08:00,2019-06-14 10:00,0.710,0.813,0.050,13.852
2019-06-14 09:00,2019-06-14 11:00,0.764,0.906,0.053,16.787
2019-06-14 10:00,2019-06-14 12:00,0.770,0.923,0.055,18.224
2019-06-14 11:00,2019-06-14 13:00,0.726,0.861,0.053,19.039
2019-06-14 12:00,2019-06-14 14:00,0.629,0.726,0.048,19.239
2019-06-14 13:00,2019-06-14 15:00,0.473,0.521,0.041,18.357
2019-06-14 14:00,2019-06-14 16:00,0.238,0.249,0.029,15.400
2019-06-14 15:00,2019-06-14 17:00,0,0.002,0.001,13.391
2019-06-14 16:00,2019-06-14 18:00,0,0,0,11.934
2019-06-14 17:00,2019-06-14 19:00,0,0,0,9.623
2019-06-14 18:00,2019-06-14 20:00,0,0,0,7.085
2019-06-14 19:00,2019-06-14 21:00,0,0,0,5.685
2019-06-14 20:00,2019-06-14 22:00,0,0,0,5.226
2019-06-14 21:00,2019-06-14 23:00,0,0,0,5.213
2019-06-14 22:00,2019-06-15 00:00,0,0,0,5.327
2019-06-14 23:00,2019-06-15 01:00,0,0,0,5.439
2019-06-15 00:00,2019-06-15 02:00,0,0,0,5.571
2019-06-15 01:00,2019-06-15 03:00,0,0,0,5.521
2019-06-15 02:00,2019-06-15 04:00,0,0,0,5.355
2019-06-15 03:00,2019-06-15 05:00,0,0,0,5.158
2019-06-15 04:00,2019-06-15 06:00,0,0,0,4.982
2019-06-15 05:00,2019-06-15 07:00,0.091,0.099,0.012,5.108
2019-06-15 06:00,2019-06-15 08:00,0.404,0.415,0.034,7.323
2019-06-15 07:00,2019-06-15 09:00,0.594,0.650,0.043,11.135
2019-06-15 08:00,2019-06-15 10:00,0.706,0.816,0.049,15.337
2019-06-15 09:00,2019-06-15 11:00,0.759,0.908,0.053,18.434
2019-06-15 10:00,2019-06-15 12:00,0.761,0.923,0.054,20.472
2019-06-15 11:00,2019-06-15 13:00,0.716,0.859,0.053,21.413
2019-06-15 12:00,2019-06-15 14:00,0.619,0.720,0.049,21.529
2019-06-15 13:00,2019-06-15 15:00,0.465,0.515,0.042,20.215
2019-06-15 14:00,2019-06-15 16:00,0.235,0.244,0.029,15.078
2019-06-15 15:00,2019-06-15 17:00,0,0.002,0.001,10.758
2019-06-15 16:00,2019-06-15 18:00,0,0,0,9.403
2019-06-15 17:00,2019-06-15 19:00,0,0,0,8.345
2019-06-15 18:00,2019-06-15 20:00,0,0,0,7.361
2019-06-15 19:00,2019-06-15 21:00,0,0,0,6.501
2019-06-15 20:00,2019-06-15 22:00,0,0,0,5.740
2019-06-15 21:00,2019-06-15 23:00,0,0,0,5.064
2019-06-15 22:00,2019-06-16 00:00,0,0,0,4.559
2019-06-15 23:00,2019-06-16 01:00,0,0,0,4.232
2019-06-16 00:00,2019-06-16 02:00,0,0,0,4.141
2019-06-16 01:00,2019-06-16 03:00,0,0,0,4.297
2019-06-16 02:00,2019-06-16 04:00,0,0,0,4.477
2019-06-16 03:00,2019-06-16 05:00,0,0,0,4.572
2019-06-16 04:00,2019-06-16 06:00,0,0,0,4.854
2019-06-16 05:00,2019-06-16 07:00,0.077,0.084,0.013,5.503
2019-06-16 06:00,2019-06-16 08:00,0.382,0.388,0.038,8.116
2019-06-16 07:00,2019-06-16 09:00,0.577,0.627,0.047,11.873
2019-06-16 08:00,2019-06-16 10:00,0.692,0.797,0.052,16.133
2019-06-16 09:00,2019-06-16 11:00,0.749,0.894,0.055,19.141
2019-06-16 10:00,2019-06-16 12:00,0.756,0.912,0.056,20.329
2019-06-16 11:00,2019-06-16 13:00,0.714,0.851,0.054,20.788
2019-06-16 12:00,2019-06-16 14:00,0.618,0.714,0.050,20.655
2019-06-16 13:00,2019-06-16 15:00,0.461,0.506,0.043,19.507
2019-06-16 14:00,2019-06-16 16:00,0.226,0.232,0.030,15.105
2019-06-16 15:00,2019-06-16 17:00,0,0.001,0.001,11.206
2019-06-16 16:00,2019-06-16 18:00,0,0,0,9.793
2019-06-16 17:00,2019-06-16 19:00,0,0,0,8.921
2019-06-16 18:00,2019-06-16 20:00,0,0,0,8.559
2019-06-16 19:00,2019-06-16 21:00,0,0,0,8.427
2019-06-16 20:00,2019-06-16 22:00,0,0,0,8.332
2019-06-16 21:00,2019-06-16 23:00,0,0,0,8.158
2019-06-16 22:00,2019-06-17 00:00,0,0,0,8.044
2019-06-16 23:00,2019-06-17 01:00,0,0,0,7.878
2019-06-17 00:00,2019-06-17 02:00,0,0,0,7.713
2019-06-17 01:00,2019-06-17 03:00,0,0,0,7.511
2019-06-17 02:00,2019-06-17 04:00,0,0,0,7.192
2019-06-17 03:00,2019-06-17 05:00,0,0,0,6.871
2019-06-17 04:00,2019-06-17 06:00,0,0,0,6.622
2019-06-17 05:00,2019-06-17 07:00,0.065,0.069,0.015,6.749
2019-06-17 06:00,2019-06-17 08:00,0.352,0.348,0.047,8.962
2019-06-17 07:00,2019-06-17 09:00,0.527,0.550,0.062,12.609
2019-06-17 08:00,2019-06-17 10:00,0.629,0.689,0.074,16.695
2019-06-17 09:00,2019-06-17 11:00,0.678,0.764,0.081,19.578
2019-06-17 10:00,2019-06-17 12:00,0.675,0.761,0.086,20.820
2019-06-17 11:00,2019-06-17 13:00,0.640,0.716,0.082,21.333
2019-06-17 12:00,2019-06-17 14:00,0.533,0.570,0.080,21.280
2019-06-17 13:00,2019-06-17 15:00,0.334,0.315,0.080,20.133
2019-06-17 14:00,2019-06-17 16:00,0.095,0.075,0.046,15.965
2019-06-17 15:00,2019-06-17 17:00,0,0,0.001,13.469
2019-06-17 16:00,2019-06-17 18:00,0,0,0,12.786
2019-06-17 17:00,2019-06-17 19:00,0,0,0,11.886
2019-06-17 18:00,2019-06-17 20:00,0,0,0,10.938
2019-06-17 19:00,2019-06-17 21:00,0,0,0,10.064
2019-06-17 20:00,2019-06-17 22:00,0,0,0,9.292
2019-06-17 21:00,2019-06-17 23:00,0,0,0,8.563
2019-06-17 22:00,2019-06-18 00:00,0,0,0,7.782
2019-06-17 23:00,2019-06-18 01:00,0,0,0,7.099
2019-06-18 00:00,2019-06-18 02:00,0,0,0,6.675
2019-06-18 01:00,2019-06-18 03:00,0,0,0,6.494
2019-06-18 02:00,2019-06-18 04:00,0,0,0,6.324
2019-06-18 03:00,2019-06-18 05:00,0,0,0,6.106
2019-06-18 04:00,2019-06-18 06:00,0,0,0,5.600
2019-06-18 05:00,2019-06-18 07:00,0.060,0.064,0.014,5.550
2019-06-18 06:00,2019-06-18 08:00,0.345,0.342,0.046,9.949
2019-06-18 07:00,2019-06-18 09:00,0.540,0.576,0.056,13.373
2019-06-18 08:00,2019-06-18 10:00,0.656,0.741,0.062,17.372
2019-06-18 09:00,2019-06-18 11:00,0.712,0.830,0.067,19.751
2019-06-18 10:00,2019-06-18 12:00,0.720,0.847,0.068,20.752
2019-06-18 11:00,2019-06-18 13:00,0.678,0.788,0.066,21.287
2019-06-18 12:00,2019-06-18 14:00,0.583,0.658,0.060,21.316
2019-06-18 13:00,2019-06-18 15:00,0.426,0.456,0.052,20.477
2019-06-18 14:00,2019-06-18 16:00,0.193,0.194,0.035,16.955
2019-06-18 15:00,2019-06-18 17:00,0,0.001,0.001,13.547
2019-06-18 16:00,2019-06-18 18:00,0,0,0,11.779
2019-06-18 17:00,2019-06-18 19:00,0,0,0,10.638
2019-06-18 18:00,2019-06-18 20:00,0,0,0,9.883
2019-06-18 19:00,2019-06-18 21:00,0,0,0,9.416
2019-06-18 20:00,2019-06-18 22:00,0,0,0,9.193
2019-06-18 21:00,2019-06-18 23:00,0,0,0,9.219
2019-06-18 22:00,2019-06-19 00:00,0,0,0,9.165
2019-06-18 23:00,2019-06-19 01:00,0,0,0,8.838
2019-06-19 00:00,2019-06-19 02:00,0,0,0,8.520
2019-06-19 01:00,2019-06-19 03:00,0,0,0,8.405
2019-06-19 02:00,2019-06-19 04:00,0,0,0,8.445
2019-06-19 03:00,2019-06-19 05:00,0,0,0,8.282
2019-06-19 04:00,2019-06-19 06:00,0,0,0,8.121
2019-06-19 05:00,2019-06-19 07:00,0.062,0.065,0.016,8.499
2019-06-19 06:00,2019-06-19 08:00,0.305,0.285,0.060,10.827
2019-06-19 07:00,2019-06-19 09:00,0.374,0.319,0.111,13.752
2019-06-19 08:00,2019-06-19 10:00,0.443,0.374,0.146,16.943
2019-06-19 09:00,2019-06-19 11:00,0.504,0.448,0.157,19.395
2019-06-19 10:00,2019-06-19 12:00,0.549,0.524,0.146,20.884
2019-06-19 11:00,2019-06-19 13:00,0.527,0.510,0.133,21.615
2019-06-19 12:00,2019-06-19 14:00,0.418,0.375,0.126,21.614
2019-06-19 13:00,2019-06-19 15:00,0.244,0.185,0.105,20.265
2019-06-19 14:00,2019-06-19 16:00,0.071,0.047,0.047,16.476
2019-06-19 15:00,2019-06-19 17:00,0,0,0.001,13.680
2019-06-19 16:00,2019-06-19 18:00,0,0,0,12.573
2019-06-19 17:00,2019-06-19 19:00,0,0,0,11.698
2019-06-19 18:00,2019-06-19 20:00,0,0,0,11.139
2019-06-19 19:00,2019-06-19 21:00,0,0,0,10.854
2019-06-19 20:00,2019-06-19 22:00,0,0,0,10.387
2019-06-19 21:00,2019-06-19 23:00,0,0,0,9.713
2019-06-19 22:00,2019-06-20 00:00,0,0,0,9.159
2019-06-19 23:00,2019-06-20 01:00,0,0,0,8.795
2019-06-20 00:00,2019-06-20 02:00,0,0,0,8.688
2019-06-20 01:00,2019-06-20 03:00,0,0,0,8.650
2019-06-20 02:00,2019-06-20 04:00,0,0,0,8.577
2019-06-20 03:00,2019-06-20 05:00,0,0,0,8.440
2019-06-20 04:00,2019-06-20 06:00,0,0,0,8.228
2019-06-20 05:00,2019-06-20 07:00,0.054,0.058,0.015,8.331
2019-06-20 06:00,2019-06-20 08:00,0.338,0.334,0.048,10.492
2019-06-20 07:00,2019-06-20 09:00,0.532,0.564,0.059,13.922
2019-06-20 08:00,2019-06-20 10:00,0.645,0.724,0.066,17.828
2019-06-20 09:00,2019-06-20 11:00,0.704,0.818,0.069,20.231
2019-06-20 10:00,2019-06-20 12:00,0.712,0.835,0.070,21.283
2019-06-20 11:00,2019-06-20 13:00,0.669,0.775,0.068,21.808
2019-06-20 12:00,2019-06-20 14:00,0.569,0.635,0.065,21.778
2019-06-20 13:00,2019-06-20 15:00,0.404,0.422,0.058,20.742
2019-06-20 14:00,2019-06-20 16:00,0.163,0.156,0.039,16.641
2019-06-20 15:00,2019-06-20 17:00,0,0.001,0.001,12.970
2019-06-20 16:00,2019-06-20 18:00,0,0,0,11.550
2019-06-20 17:00,2019-06-20 19:00,0,0,0,10.584
2019-06-20 18:00,2019-06-20 20:00,0,0,0,10.030
2019-06-20 19:00,2019-06-20 21:00,0,0,0,9.722
2019-06-20 20:00,2019-06-20 22:00,0,0,0,9.379
2019-06-20 21:00,2019-06-20 23:00,0,0,0,9.007
2019-06-20 22:00,2019-06-21 00:00,0,0,0,8.729
2019-06-20 23:00,2019-06-21 01:00,0,0,0,8.531
2019-06-21 00:00,2019-06-21 02:00,0,0,0,8.299
2019-06-21 01:00,2019-06-21 03:00,0,0,0,8.045
2019-06-21 02:00,2019-06-21 04:00,0,0,0,7.787
2019-06-21 03:00,2019-06-21 05:00,0,0,0,7.587
2019-06-21 04:00,2019-06-21 06:00,0,0,0,7.450
2019-06-21 05:00,2019-06-21 07:00,0.068,0.074,0.013,7.606
2019-06-21 06:00,2019-06-21 08:00,0.367,0.372,0.042,9.715
2019-06-21 07:00,2019-06-21 09:00,0.561,0.607,0.051,13.272
2019-06-21 08:00,2019-06-21 10:00,0.674,0.772,0.057,17.306
2019-06-21 09:00,2019-06-21 11:00,0.728,0.859,0.062,19.691
2019-06-21 10:00,2019-06-21 12:00,0.734,0.873,0.063,20.871
2019-06-21 11:00,2019-06-21 13:00,0.684,0.800,0.063,21.438
2019-06-21 12:00,2019-06-21 14:00,0.573,0.642,0.063,21.411
2019-06-21 13:00,2019-06-21 15:00,0.399,0.415,0.059,20.405
2019-06-21 14:00,2019-06-21 16:00,0.147,0.137,0.041,16.690
2019-06-21 15:00,2019-06-21 17:00,0,0.001,0.001,12.665
2019-06-21 16:00,2019-06-21 18:00,0,0,0,11.710
2019-06-21 17:00,2019-06-21 19:00,0,0,0,11.151
2019-06-21 18:00,2019-06-21 20:00,0,0,0,10.612
2019-06-21 19:00,2019-06-21 21:00,0,0,0,10.025
2019-06-21 20:00,2019-06-21 22:00,0,0,0,9.709
2019-06-21 21:00,2019-06-21 23:00,0,0,0,9.365
2019-06-21 22:00,2019-06-22 00:00,0,0,0,9.173
2019-06-21 23:00,2019-06-22 01:00,0,0,0,9.032
2019-06-22 00:00,2019-06-22 02:00,0,0,0,8.876
2019-06-22 01:00,2019-06-22 03:00,0,0,0,8.576
2019-06-22 02:00,2019-06-22 04:00,0,0,0,8.253
2019-06-22 03:00,2019-06-22 05:00,0,0,0,7.896
2019-06-22 04:00,2019-06-22 06:00,0,0,0,7.391
2019-06-22 05:00,2019-06-22 07:00,0.049,0.053,0.015,6.986
2019-06-22 06:00,2019-06-22 08:00,0.353,0.349,0.045,8.339
2019-06-22 07:00,2019-06-22 09:00,0.560,0.596,0.052,11.078
2019-06-22 08:00,2019-06-22 10:00,0.682,0.762,0.059,13.164
2019-06-22 09:00,2019-06-22 11:00,0.742,0.850,0.063,14.599
2019-06-22 10:00,2019-06-22 12:00,0.749,0.866,0.064,15.749
2019-06-22 11:00,2019-06-22 13:00,0.701,0.801,0.063,16.539
2019-06-22 12:00,2019-06-22 14:00,0.600,0.665,0.058,16.794
2019-06-22 13:00,2019-06-22 15:00,0.440,0.464,0.050,16.367
2019-06-22 14:00,2019-06-22 16:00,0.200,0.199,0.034,14.392
2019-06-22 15:00,2019-06-22 17:00,0,0.001,0.001,10.543
2019-06-22 16:00,2019-06-22 18:00,0,0,0,9.646
2019-06-22 17:00,2019-06-22 19:00,0,0,0,9.225
2019-06-22 18:00,2019-06-22 20:00,0,0,0,8.867
2019-06-22 19:00,2019-06-22 21:00,0,0,0,8.582
2019-06-22 20:00,2019-06-22 22:00,0,0,0,7.945
2019-06-22 21:00,2019-06-22 23:00,0,0,0,7.509
2019-06-22 22:00,2019-06-23 00:00,0,0,0,7.231
2019-06-22 23:00,2019-06-23 01:00,0,0,0,7.116
2019-06-23 00:00,2019-06-23 02:00,0,0,0,7.339
2019-06-23 01:00,2019-06-23 03:00,0,0,0,7.556
2019-06-23 02:00,2019-06-23 04:00,0,0,0,7.711
2019-06-23 03:00,2019-06-23 05:00,0,0,0,7.834
2019-06-23 04:00,2019-06-23 06:00,0,0,0,7.875
2019-06-23 05:00,2019-06-23 07:00,0.002,0.001,0.008,7.944
2019-06-23 06:00,2019-06-23 08:00,0.037,0.004,0.050,8.372
2019-06-23 07:00,2019-06-23 09:00,0.078,0.007,0.091,8.964
2019-06-23 08:00,2019-06-23 10:00,0.085,0.005,0.101,9.460
2019-06-23 09:00,2019-06-23 11:00,0.079,0.004,0.096,9.826
2019-06-23 10:00,2019-06-23 12:00,0.102,0.006,0.119,10.358
2019-06-23 11:00,2019-06-23 13:00,0.128,0.012,0.141,11.017
2019-06-23 12:00,2019-06-23 14:00,0.157,0.029,0.155,11.608
2019-06-23 13:00,2019-06-23 15:00,0.149,0.051,0.126,11.741
2019-06-23 14:00,2019-06-23 16:00,0.039,0.013,0.044,10.857
2019-06-23 15:00,2019-06-23 17:00,0,0,0,9.058
2019-06-23 16:00,2019-06-23 18:00,0,0,0,8.484
2019-06-23 17:00,2019-06-23 19:00,0,0,0,7.930
2019-06-23 18:00,2019-06-23 20:00,0,0,0,7.324
2019-06-23 19:00,2019-06-23 21:00,0,0,0,6.777
2019-06-23 20:00,2019-06-23 22:00,0,0,0,6.066
2019-06-23 21:00,2019-06-23 23:00,0,0,0,5.592
2019-06-23 22:00,2019-06-24 00:00,0,0,0,5.395
2019-06-23 23:00,2019-06-24 01:00,0,0,0,5.231
2019-06-24 00:00,2019-06-24 02:00,0,0,0,5.054
2019-06-24 01:00,2019-06-24 03:00,0,0,0,4.814
2019-06-24 02:00,2019-06-24 04:00,0,0,0,4.794
2019-06-24 03:00,2019-06-24 05:00,0,0,0,4.710
2019-06-24 04:00,2019-06-24 06:00,0,0,0,4.662
2019-06-24 05:00,2019-06-24 07:00,0.057,0.061,0.014,4.961
2019-06-24 06:00,2019-06-24 08:00,0.346,0.338,0.047,7.175
2019-06-24 07:00,2019-06-24 09:00,0.560,0.595,0.053,10.621
2019-06-24 08:00,2019-06-24 10:00,0.681,0.770,0.057,15.027
2019-06-24 09:00,2019-06-24 11:00,0.734,0.853,0.063,17.109
2019-06-24 10:00,2019-06-24 12:00,0.737,0.861,0.065,18.170
2019-06-24 11:00,2019-06-24 13:00,0.684,0.785,0.066,18.714
2019-06-24 12:00,2019-06-24 14:00,0.581,0.642,0.062,18.708
2019-06-24 13:00,2019-06-24 15:00,0.428,0.451,0.052,17.930
2019-06-24 14:00,2019-06-24 16:00,0.195,0.194,0.035,14.167
2019-06-24 15:00,2019-06-24 17:00,0,0.001,0.001,10.399
2019-06-24 16:00,2019-06-24 18:00,0,0,0,8.961
2019-06-24 17:00,2019-06-24 19:00,0,0,0,7.545
2019-06-24 18:00,2019-06-24 20:00,0,0,0,6.388
2019-06-24 19:00,2019-06-24 21:00,0,0,0,6.053
2019-06-24 20:00,2019-06-24 22:00,0,0,0,7.066
2019-06-24 21:00,2019-06-24 23:00,0,0,0,7.463
2019-06-24 22:00,2019-06-25 00:00,0,0,0,7.724
2019-06-24 23:00,2019-06-25 01:00,0,0,0,7.729
2019-06-25 00:00,2019-06-25 02:00,0,0,0,7.577
2019-06-25 01:00,2019-06-25 03:00,0,0,0,7.404
2019-06-25 02:00,2019-06-25 04:00,0,0,0,7.273
2019-06-25 03:00,2019-06-25 05:00,0,0,0,7.141
2019-06-25 04:00,2019-06-25 06:00,0,0,0,6.889
2019-06-25 05:00,2019-06-25 07:00,0.005,0.003,0.012,6.784
2019-06-25 06:00,2019-06-25 08:00,0.083,0.027,0.077,7.921
2019-06-25 07:00,2019-06-25 09:00,0.187,0.069,0.145,9.076
2019-06-25 08:00,2019-06-25 10:00,0.250,0.094,0.190,10.714
2019-06-25 09:00,2019-06-25 11:00,0.303,0.125,0.219,11.879
2019-06-25 10:00,2019-06-25 12:00,0.324,0.145,0.224,12.575
2019-06-25 11:00,2019-06-25 13:00,0.342,0.184,0.207,13.111
2019-06-25 12:00,2019-06-25 14:00,0.326,0.205,0.168,13.273
2019-06-25 13:00,2019-06-25 15:00,0.222,0.138,0.117,12.821
2019-06-25 14:00,2019-06-25 16:00,0.087,0.058,0.051,11.238
2019-06-25 15:00,2019-06-25 17:00,0,0,0.001,8.004
2019-06-25 16:00,2019-06-25 18:00,0,0,0,7.081
2019-06-25 17:00,2019-06-25 19:00,0,0,0,7.267
2019-06-25 18:00,2019-06-25 20:00,0,0,0,7.611
2019-06-25 19:00,2019-06-25 21:00,0,0,0,7.691
2019-06-25 20:00,2019-06-25 22:00,0,0,0,7.682
2019-06-25 21:00,2019-06-25 23:00,0,0,0,7.543
2019-06-25 22:00,2019-06-26 00:00,0,0,0,7.278
2019-06-25 23:00,2019-06-26 01:00,0,0,0,7.152
2019-06-26 00:00,2019-06-26 02:00,0,0,0,7.135
2019-06-26 01:00,2019-06-26 03:00,0,0,0,7.162
2019-06-26 02:00,2019-06-26 04:00,0,0,0,7.108
2019-06-26 03:00,2019-06-26 05:00,0,0,0,6.791
2019-06-26 04:00,2019-06-26 06:00,0,0,0,6.165
2019-06-26 05:00,2019-06-26 07:00,0.024,0.023,0.016,5.967
2019-06-26 06:00,2019-06-26 08:00,0.275,0.243,0.063,7.544
2019-06-26 07:00,2019-06-26 09:00,0.531,0.544,0.064,9.857
2019-06-26 08:00,2019-06-26 10:00,0.653,0.713,0.069,13.761
2019-06-26 09:00,2019-06-26 11:00,0.709,0.806,0.073,17.211
2019-06-26 10:00,2019-06-26 12:00,0.717,0.823,0.074,18.502
2019-06-26 11:00,2019-06-26 13:00,0.672,0.762,0.072,19.086
2019-06-26 12:00,2019-06-26 14:00,0.570,0.624,0.068,19.099
2019-06-26 13:00,2019-06-26 15:00,0.405,0.416,0.060,18.280
2019-06-26 14:00,2019-06-26 16:00,0.162,0.152,0.041,14.900
2019-06-26 15:00,2019-06-26 17:00,0,0,0.001,11.690
2019-06-26 16:00,2019-06-26 18:00,0,0,0,10.132
2019-06-26 17:00,2019-06-26 19:00,0,0,0,9.169
2019-06-26 18:00,2019-06-26 20:00,0,0,0,9.247
2019-06-26 19:00,2019-06-26 21:00,0,0,0,9.438
2019-06-26 20:00,2019-06-26 22:00,0,0,0,9.334
2019-06-26 21:00,2019-06-26 23:00,0,0,0,8.886
2019-06-26 22:00,2019-06-27 00:00,0,0,0,8.132
2019-06-26 23:00,2019-06-27 01:00,0,0,0,7.602
2019-06-27 00:00,2019-06-27 02:00,0,0,0,6.711
2019-06-27 01:00,2019-06-27 03:00,0,0,0,5.891
2019-06-27 02:00,2019-06-27 04:00,0,0,0,5.132
2019-06-27 03:00,2019-06-27 05:00,0,0,0,4.447
2019-06-27 04:00,2019-06-27 06:00,0,0,0,3.965
2019-06-27 05:00,2019-06-27 07:00,0.079,0.086,0.013,4.012
2019-06-27 06:00,2019-06-27 08:00,0.392,0.396,0.038,6.150
2019-06-27 07:00,2019-06-27 09:00,0.584,0.629,0.046,9.858
2019-06-27 08:00,2019-06-27 10:00,0.701,0.799,0.052,13.917
2019-06-27 09:00,2019-06-27 11:00,0.762,0.900,0.054,16.573
2019-06-27 10:00,2019-06-27 12:00,0.769,0.922,0.054,18.359
